"","gene_id","gene_type","logFC","AveExpr"
"5019","B3GALNT2","protein_coding",-0.0642997412513127,-1.20999263586689
"3116","RP11-126K1.8","antisense",-0.078951291456986,8.25173305223444
"6019","ABCG5","protein_coding",-0.0630577559673612,5.12996505520294
"4003","LHX4","protein_coding",-0.06741210115384201,1.9510277698691
"16908","CYSTM1","protein_coding",-0.0741277483805889,3.7100963251702597
"9704","AC096921.2","processed_pseudogene",0.0664540260644253,1.90782834278013
"12556","TADA2B","protein_coding",0.0656613636672034,-0.0422650261061032
"10259","RNU6-856P","snRNA",0.0715901436448988,7.7334285303654005
"12296","ZDHHC19","protein_coding",-0.0817530559389959,3.55968949551713
"1222","RP11-334L9.1","processed_pseudogene",0.0624162674727233,0.6912066853841221
"170","RP13-436F16.1","antisense",0.0648115416846931,-1.43716780929613
"8944","ATG12P2","processed_pseudogene",0.0655775281586409,1.9316897903308898
"3114","RP11-126K1.9","lincRNA",-0.065176405845089,2.94772299777238
"14177","Unknown","TEC",-0.0804807255289129,5.51919181188167
"4147","RP11-113I24.1","processed_pseudogene",0.0707181968423593,6.41781161971073
"15797","RNU6-1232P","snRNA",-0.0655945515717234,0.589913242403204
"12841","RP11-769N22.1","lincRNA",0.0771672665195356,3.9166484015926097
"5139","RP11-261C10.7","processed_pseudogene",0.0740712954965029,2.51727718355617
"17364","Unknown","lincRNA",0.0619877882753751,-1.01313957378356
"17341","PWWP2A","protein_coding",0.069173954178538,2.66754284691745
"17233","CTB-12O2.1","lincRNA",-0.0763210438732769,2.4444868552340897
"6606","CYCSP6","processed_pseudogene",-0.0622847956350546,-0.0942658331772094
"11990","RP11-275H4.1","lincRNA",0.0615165525462075,1.9649572508231101
"5239","OR2G2","protein_coding",0.0736811936790669,1.6532521478192
"16031","RP11-342F17.2","processed_pseudogene",-0.0753346248669044,6.24353610604605
"3201","Unknown","protein_coding",0.0632253837496375,1.7804985858527198
"9161","Unknown","TEC",0.0622457931311585,0.230528725516042
"9264","RNPEPL1","protein_coding",-0.0740969507298675,4.74408514849312
"13465","RP11-688H10.1","processed_pseudogene",0.0621927029489103,3.07827676723791
"15588","CTD-2366F13.1","antisense",0.0656086137183434,1.86466008528803
"1455","HMGB1P48","unprocessed_pseudogene",-0.0639321213581933,1.0770592808982
"18826","MTCH1","protein_coding",-0.0707215367260447,4.81534837341161
"18079","UQCRFS1P3","processed_pseudogene",-0.0646871840568647,0.16295992195007902
"13621","RP11-742B18.1","antisense",0.0780708481535283,3.31686187865536
"12530","CRMP1","protein_coding",-0.0643083338959853,5.524568780798121
"2417","RN7SKP285","misc_RNA",0.06451128398443,-1.4898944679946002
"736","RNU6-514P","snRNA",-0.0635056751985915,-1.61399727167514
"8833","VIL1","protein_coding",-0.0780233246852705,2.6856628793285604
"919","STX12","protein_coding",0.0629762540561687,3.1994661103332596
"4079","C1orf21","protein_coding",-0.0613454090112905,-0.7910419804066421
"17463","CTB-78H18.1","lincRNA",0.0658793818443237,0.7345896733952041
"9115","AC064852.5","processed_pseudogene",-0.0723970924636882,1.86645444185644
"12188","RP11-332P22.2","processed_pseudogene",-0.0646120180743833,-1.19346390148262
"8675","RP11-801F7.1","antisense",0.0708265819952506,1.44066589211279
"9099","ALPPL2","protein_coding",-0.0673003152589083,-0.646357693297683
"18474","PTMAP1","processed_pseudogene",0.0620201204421244,-1.3166891177078601
"13650","RN7SKP244","misc_RNA",-0.0764081874282876,4.37775283678271
"6059","Unknown","misc_RNA",0.0749814031130175,3.23600515618887
"3902","RP11-160H22.5","lincRNA",-0.0612759022613733,1.62607256774251
"18090","CDKAL1","protein_coding",0.0703135584987207,2.89837256230344
"16618","CTB-88F18.2","processed_pseudogene",-0.0911696641732432,-0.330929468714939
"3864","C1orf105","protein_coding",0.0612311971312326,0.0408577597284612
"2686","SLC22A15","protein_coding",-0.0750451965329627,6.171747617773651
"18927","RP5-973N23.4","lincRNA",-0.0612251383130076,-1.41735249778626
"17630","N4BP3","protein_coding",-0.0708136110370569,0.104456599802284
"1831","RN7SL488P","misc_RNA",0.0822449813147949,-0.290752011783146
"11017","STXBP5L","protein_coding",0.0661304086783006,1.15012471261856
"11642","RP11-639F1.3","processed_pseudogene",-0.0611184994453934,-0.0656173380796938
"10477","RP11-963H1.1","processed_pseudogene",-0.0617170592382078,0.8646369956516899
"16374","RP11-252I13.2","lincRNA",-0.0765932828676051,3.9510001567472797
"6678","Y_RNA","misc_RNA",0.0610495423839171,-1.1505964588024
"861","RPS6KA1","protein_coding",-0.07632519709177099,3.3198843895826804
"4341","ADORA1","protein_coding",-0.0688821044771949,3.60102336107909
"7915","AC019186.1","lincRNA",-0.0737641254688956,2.04298290650128
"16578","LINC01170","lincRNA",0.0727856772522225,2.08691677930194
"11197","RP11-434H6.2","processed_pseudogene",0.0707796789710609,3.85740517019781
"12068","EIF4G1","protein_coding",0.0766374849078938,-0.821255735053942
"6319","AC012368.1","lincRNA",-0.0773075691187635,1.42115240797836
"11925","RP11-114M1.1","lincRNA",0.07275837348492799,3.7482329396331
"15726","RP11-2O17.2","antisense",-0.0743577463666177,4.61354163426891
"6676","ELMOD3","protein_coding",-0.0610817789124616,-0.562239719676896
"6540","DCTN1","protein_coding",0.0614266861568134,0.637143118654029
"9452","SEC13","protein_coding",0.07738746460429499,-0.8116982895557009
"10038","Unknown","processed_pseudogene",0.0747001786497534,8.01875449760573
"12517","STX18-AS1","antisense",0.0694716627155581,1.91081561316971
"12397","PDE6B","protein_coding",-0.0622756475158496,0.610995575888611
"11092","RNU6-232P","snRNA",-0.0611199017496424,3.0852176940818197
"9175","AC114814.3","lincRNA",-0.0716853591572999,5.53973271546537
"2431","RP11-414B7.1","processed_pseudogene",-0.0651874370669835,-1.4175863998236102
"2596","DDX20","protein_coding",0.0676173096859271,1.7011327818678301
"10793","MTND4P16","unprocessed_pseudogene",0.0701610567153999,1.5388427793815203
"3003","RP4-791M13.5","antisense",-0.068190439324448,6.8928274390603805
"15509","CTD-2201E18.3","sense_overlapping",-0.0843562767158301,5.5677017941303895
"3386","Unknown","antisense",0.06979446537312599,2.23896803918604
"4050","NPL","protein_coding",-0.0607511915527814,-0.0988855293923605
"6311","AC016734.2","processed_pseudogene",-0.0751800855483161,4.53607221411568
"9503","IQSEC1","protein_coding",0.0720563328098564,6.11664611812621
"2399","RP4-575N6.4","antisense",-0.0781756085186681,4.505482633772281
"2129","RP11-131L23.2","lincRNA",0.0788580518237957,0.8238253528433
"8094","RPL21P38","processed_pseudogene",-0.0720220549496633,0.767100350060617
"16390","CTD-2128F4.1","processed_pseudogene",-0.0735522432674792,5.24403047445692
"17322","CTD-2363C16.2","antisense",0.0649364449799779,0.176565724191649
"1706","TTC22","protein_coding",-0.0677897686886419,2.2533239054335095
"10092","PRKAR2A","protein_coding",0.0685726943153842,1.58620860411991
"3980","MEF2AP1","processed_pseudogene",-0.0613791856523433,-0.9865206180650501
"17284","CTB-4E7.1","antisense",-0.061941342470160005,-0.9953440914580621
"12930","UBE2K","protein_coding",0.0673598606071802,2.3711562844436602
"8818","RP11-378A13.1","sense_overlapping",0.0694452021279908,0.28565650993326
"18403","Y_RNA","misc_RNA",-0.0627095369868975,-0.315237062342596
"17590","CTD-2301A4.3","processed_pseudogene",0.0732405423678283,0.44437525924701793
"7464","AC097499.1","lincRNA",0.0819626110474292,5.5094341578579495
"16734","CTB-113I20.2","lincRNA",-0.0696477855961645,3.42114867612939
"14259","RP11-364L4.1","processed_pseudogene",0.0624752637686212,0.0706209370790281
"9358","MRPS10P2","processed_pseudogene",0.0607098406360478,2.2498210076772995
"3355","ASH1L","protein_coding",-0.0659543685435188,1.5663048094627698
"12002","RP11-416O18.1","lincRNA",-0.0657770303981628,-0.766065413115432
"16219","POU5F2","protein_coding",-0.0692267005037034,1.1538922164474
"1158","UBE2V2P4","processed_pseudogene",-0.0616706496282021,-0.569378990761191
"1041","KPNA6","protein_coding",0.093030245994172,-0.369261055259279
"9700","Unknown","snoRNA",0.0699907451605451,5.1059679078097
"16528","CTD-2158P22.1","processed_pseudogene",-0.0731878097120429,6.06190507660841
"15924","RN7SL814P","misc_RNA",-0.0612527717538325,2.14975703935795
"794","RP11-84D1.2","lincRNA",0.0606359459598673,0.734056424243712
"5536","AC016730.1","lincRNA",-0.0605776328988043,-0.374131393946187
"1281","RP1-228H13.2","processed_pseudogene",-0.0642409443462563,0.689736895909408
"4777","RP11-396C23.4","antisense",-0.0752371885435658,6.30878473055248
"11317","Unknown","miRNA",0.0780214547400734,2.67016405320353
"12082","RP11-329B9.3","lincRNA",-0.0753664526710636,4.73991793352733
"18002","RN7SKP204","misc_RNA",-0.0611210740088127,1.78760675733688
"15830","RPS27P14","processed_pseudogene",-0.0757864778598377,5.799918595461089
"10964","RP11-384F7.1","lincRNA",-0.0668163182932825,4.21314016479594
"776","IFNLR1","protein_coding",0.0608175234554197,0.33413277899961896
"16252","CTD-2337A12.1","antisense",-0.0639349466098007,3.4693456545546204
"735","RP5-979D14.1","processed_pseudogene",-0.0619423217919847,0.7875782580345981
"8313","ZNF804A","protein_coding",-0.0684008656627178,-0.45584305195609004
"9640","RPL31P20","processed_pseudogene",0.0690553804341272,-0.359486163096573
"14950","CTD-2194D22.4","antisense",-0.07646142037424701,5.32838567750091
"2061","RP11-339A11.2","lincRNA",0.0625463852826459,-0.590264208405396
"18733","LINC01016","lincRNA",0.060368653029560994,-0.0524134678135863
"1741","RP11-378I13.1","antisense",0.0741302844860639,3.5476353650725097
"9733","AC104306.4","processed_pseudogene",-0.0784160554603132,3.4343627277232303
"1978","TNNI3K","protein_coding",-0.0602876891052718,-0.7328204812673751
"12387","RP11-478C6.4","processed_pseudogene",-0.0609544377451144,-1.19079115561204
"16021","BHMT2","protein_coding",-0.0672623669138692,-0.26873480131828
"245","NOL9","protein_coding",0.0603435979173172,5.36771857033685
"10998","GPR156","protein_coding",0.0777283348647579,4.40669857865951
"10784","RP11-40M23.1","processed_pseudogene",-0.0675961054533931,3.91595020978191
"8587","SNORA1","snoRNA",0.0617723128194034,0.19875266686076
"3813","METTL11B","protein_coding",-0.0811301173437597,3.22621870125987
"5216","ZNF669","protein_coding",-0.073508169078505,8.374188673351691
"16996","Unknown","processed_pseudogene",-0.0757910672497365,1.8593551543761497
"672","RNU7-200P","snRNA",-0.0740857309960754,3.61205989255613
"7743","AC073928.2","lincRNA",-0.0680289701510412,2.02577831095548
"5061","ZP4","protein_coding",-0.0713988410953552,9.69762296966922
"8161","MIR933","miRNA",0.0617476691162037,-1.3688204878214898
"17127","CTC-295J13.3","protein_coding",-0.0774931400236218,5.11319323250657
"14965","RP11-121L11.3","lincRNA",0.0743806710963573,0.8586869303916059
"2415","RP11-153F1.2","lincRNA",0.0605584502336483,1.42090805206844
"16417","STARD4","protein_coding",0.063726063036252,5.47498024336341
"2492","PSRC1","protein_coding",-0.063163608260909,-0.154880547134749
"5541","AC068286.1","lincRNA",0.061060252475557,1.14900900182096
"8478","RN7SL717P","misc_RNA",-0.0739414626528073,5.6957229470042
"7694","MAP3K19","protein_coding",0.0621638500614656,-0.7228099348970201
"17149","AFAP1L1","protein_coding",0.0601345674946932,-0.0720645978100103
"16931","TMCO6","protein_coding",-0.0826519180012246,3.5855354939375697
"14986","CTD-2297D10.2","antisense",0.0602580849472316,-1.2224671349951202
"13437","THAP6","protein_coding",0.076871812295961,5.25373948971224
"5451","Y_RNA","misc_RNA",0.0612027139822137,-1.3250951789152199
"12010","RP11-646E18.2","lincRNA",-0.0739916418958584,6.81892451420252
"4074","Y_RNA","misc_RNA",-0.0705786968805081,2.8472764250419598
"47","RP11-206L10.9","lincRNA",0.0697193838975956,5.36086699768037
"5499","ROCK2","protein_coding",-0.0600978582389221,2.34333550240215
"1066","ZBTB8B","protein_coding",0.11274944712744302,0.474610973690504
"19016","SLC35B2","protein_coding",-0.15184616590979402,-0.415081772529408
"15887","CTC-347C20.2","lincRNA",0.0603028539177197,-1.2885267056841498
"7426","INHBB","protein_coding",0.0706387381657413,3.7323922559928198
"9096","ALPP","protein_coding",-0.0781067318678809,6.60500141474208
"17339","TTC1","protein_coding",0.0760271105341362,6.893927835696031
"8127","RPL5P7","processed_pseudogene",-0.0696199893659654,7.112123643539691
"4294","LMOD1","protein_coding",0.06146764556320599,-0.5512425047454731
"5269","Y_RNA","misc_RNA",0.0763944575598276,7.075810653416231
"12906","TLR10","protein_coding",-0.07097783656920299,3.40294807388648
"1661","RP4-784A16.2","antisense",0.0744043375937994,2.86442668020935
"583","RP1-37C10.3","antisense",-0.0604666103643306,1.85924694371019
"4520","DIEXF","protein_coding",-0.0706886005647498,3.76371851757962
"11821","LRRC31","protein_coding",0.0735886384984171,3.7282486274513595
"7590","AMER3","protein_coding",-0.0647685615848162,1.88519218391042
"6675","RETSAT","protein_coding",0.0618723804909847,3.24889235153352
"18593","Y_RNA","misc_RNA",0.0744460311480947,3.6187663286545004
"10884","Unknown","TEC",0.0732813841011183,2.03676067342715
"1586","RNU6-877P","snRNA",0.0719819249693611,6.07063021269979
"16593","HMGB1P22","processed_pseudogene",-0.0747994136229319,4.972304183404121
"10930","ZNF80","protein_coding",-0.0748260361681535,0.6981657309205981
"5263","OR2AK2","protein_coding",-0.0693176743817497,2.11011921208764
"10996","RN7SL762P","misc_RNA",-0.0816893358376664,6.0625000265564
"9603","PP2D1","protein_coding",-0.07109498592609301,7.71144953080783
"9975","RPS24P8","processed_pseudogene",0.0802400367781988,2.8613133194520897
"11907","RP11-78E6.1","processed_pseudogene",0.0730312529529502,0.11972486307659899
"10772","NFKBIZ","protein_coding",0.0619562748707891,1.49795251066418
"18719","Unknown","antisense",-0.264477385220305,2.58105576148746
"5194","RP11-690C23.5","unprocessed_pseudogene",0.0668806867165088,0.18889860405903
"11979","RN7SL229P","misc_RNA",-0.0631869655211556,-0.574431539110547
"16510","RNU7-34P","snRNA",0.0653300899696397,0.68385523513676
"5981","AC104654.1","lincRNA",0.0636204592424192,6.76754551468673
"1355","SLC2A1-AS1","lincRNA",0.077180622337294,-0.7686861332887858
"8515","CFLAR-AS1","antisense",0.0773886733773366,6.275652231367809
"9782","RP11-129K12.1","lincRNA",-0.0659287689527281,-0.587477011385461
"15374","RP11-1023L17.2","processed_pseudogene",0.0603881070946347,6.94581531406
"17737","OR2V1","protein_coding",-0.0777915837448662,2.4309779241317497
"1878","PDE4B","protein_coding",0.0595354340217409,1.75432051873114
"17904","Unknown","lincRNA",-0.0715703961610928,1.09038275745439
"7949","Y_RNA","misc_RNA",0.0689727074745417,1.4045482376383
"5221","RP11-488L18.3","processed_pseudogene",-0.0600682823321663,-0.73516433876858
"8961","FAM124B","protein_coding",0.0629093166576548,2.36878583184637
"5834","CAPN14","protein_coding",0.0614254440547687,-0.22244003523443104
"5017","Unknown","protein_coding",-0.0768054829427423,5.54428193483276
"16550","LOX","protein_coding",0.0603219032307187,3.22539484052364
"3978","SOAT1","protein_coding",0.0653669923176542,0.0297524326294104
"697","CELA3B","protein_coding",-0.0730969151326362,0.10236581060956698
"5580","MSGN1","protein_coding",-0.064534644785391,4.2096847022232
"4735","RP11-504P24.5","unprocessed_pseudogene",0.0622516254728909,0.775739258667362
"14408","RNU6-1196P","snRNA",0.064259875726445,3.5409989340792998
"18687","HCG24","antisense",0.0644340853846982,2.28630517869406
"14242","RP11-362F19.1","lincRNA",0.069805853015131,-1.21460036770416
"11154","Unknown","lincRNA",-0.0642709230898959,4.981778891942191
"2412","RP5-936J12.1","lincRNA",0.0616137021670268,1.14538157979834
"5491","AC092687.4","lincRNA",0.0764730982850127,7.18935987788151
"941","RP5-1092A3.5","lincRNA",-0.0707165643570483,6.49314413288753
"17111","STK32A","protein_coding",-0.0790087299806224,5.41551869801383
"4218","FAM204BP","processed_pseudogene",0.0616792249544043,-1.55843949054413
"14792","C4orf47","protein_coding",0.0744710427166214,0.7237832392301821
"12511","ZBTB49","protein_coding",0.0624911463975315,-0.0993311828083367
"10687","OR5AC2","protein_coding",0.0696809469236297,1.9044063054737401
"12707","RN7SKP170","misc_RNA",-0.0704707192044619,2.5338494000773304
"5544","AC008278.2","antisense",0.059457337881755,0.38518837380445897
"14309","RP11-6L6.2","protein_coding",0.0807726834113363,6.02973949486796
"8919","AC011233.2","processed_pseudogene",-0.0592012172952355,-1.32609004738894
"14789","ANKRD37","protein_coding",0.0679079280889441,1.05178730918987
"4828","Unknown","lincRNA",0.0647607239888385,0.33941548083640194
"13747","RP11-766F14.1","antisense",0.0605095933710721,0.9648727863267541
"18097","Unknown","antisense",0.0591351038531521,0.514403642194992
"2744","RPL6P2","processed_pseudogene",-0.0641194632769897,4.698143127059231
"7084","SNORD89","snoRNA",0.0595433380002409,1.12131275972725
"16855","SNORD63","snoRNA",0.0777574815758959,0.49057995558606393
"17062","Unknown","TEC",-0.0760248396632383,4.6761871328846
"10428","RP11-14D22.1","lincRNA",-0.0749578207042234,5.866750225448951
"5000","RP11-443B7.2","lincRNA",0.0612939967682388,1.30607733528294
"8292","RNA5SP113","rRNA_pseudogene",0.0632970840037449,1.13450136065028
"1132","RPL5P4","processed_pseudogene",0.0786131281946413,5.17873938885593
